,year,iso3,pm10_concentration,pm25_concentration,no2_concentration,Code,Cause,Country,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1360,2018,IDN,24.75,18.5,27.5,754,Thyroid cancer,Indonesia,BTSX,ALLAges,268000000,2305.24,0.86,52177.67,19.47
1361,2018,IDN,24.75,18.5,27.5,50,Syphilis,Indonesia,BTSX,ALLAges,268000000,2161.95,0.81,191824.3,71.58
1362,2018,IDN,24.75,18.5,27.5,1220,Peptic ulcer disease,Indonesia,BTSX,ALLAges,268000000,2163.13,0.81,46362.37,17.3
1363,2018,IDN,24.75,18.5,27.5,130,Whooping cough,Indonesia,BTSX,ALLAges,268000000,2010.11,0.75,180686.6,67.42
1364,2018,IDN,24.75,18.5,27.5,1575,Exposure to mechanical forces,Indonesia,BTSX,ALLAges,268000000,1944.2,0.73,236952.0,88.41
1365,2018,IDN,24.75,18.5,27.5,186,Acute hepatitis A,Indonesia,BTSX,ALLAges,268000000,1748.16,0.65,70080.77,26.15
1366,2018,IDN,24.75,18.5,27.5,753,Larynx cancer,Indonesia,BTSX,ALLAges,268000000,1639.44,0.61,48904.98,18.25
1367,2018,IDN,24.75,18.5,27.5,180,Encephalitis,Indonesia,BTSX,ALLAges,268000000,1497.55,0.56,82475.89,30.77
1368,2018,IDN,24.75,18.5,27.5,1560,"Fire, heat and hot substances",Indonesia,BTSX,ALLAges,268000000,1379.03,0.51,143102.2,53.4
1369,2018,IDN,24.75,18.5,27.5,1110,Rheumatic heart disease,Indonesia,BTSX,ALLAges,268000000,1256.25,0.47,60336.47,22.51
1370,2018,IDN,24.75,18.5,27.5,745,Kidney cancer,Indonesia,BTSX,ALLAges,268000000,1266.05,0.47,47325.24,17.66
1371,2018,IDN,24.75,18.5,27.5,752,Gallbladder and biliary tract cancer,Indonesia,BTSX,ALLAges,268000000,1122.28,0.42,29025.28,10.83
1372,2018,IDN,24.75,18.5,27.5,630,Oesophagus cancer,Indonesia,BTSX,ALLAges,268000000,1137.25,0.42,33378.12,12.45
1373,2018,IDN,24.75,18.5,27.5,1240,Appendicitis,Indonesia,BTSX,ALLAges,268000000,1102.74,0.41,43325.7,16.17
1374,2018,IDN,24.75,18.5,27.5,220,Malaria,Indonesia,BTSX,ALLAges,268000000,1039.34,0.39,70467.08,26.29
1375,2018,IDN,24.75,18.5,27.5,870,Drug use disorders,Indonesia,BTSX,ALLAges,268000000,930.85,0.35,236248.8,88.15
1376,2018,IDN,24.75,18.5,27.5,1244,Inflammatory bowel disease,Indonesia,BTSX,ALLAges,268000000,940.55,0.35,24292.4,9.06
1377,2018,IDN,24.75,18.5,27.5,1290,Urolithiasis,Indonesia,BTSX,ALLAges,268000000,903.17,0.34,32724.58,12.21
1378,2018,IDN,24.75,18.5,27.5,1505,Sudden infant death syndrome,Indonesia,BTSX,ALLAges,268000000,871.35,0.33,78033.92,29.12
1379,2018,IDN,24.75,18.5,27.5,1540,Poisonings,Indonesia,BTSX,ALLAges,268000000,790.98,0.3,48327.78,18.03
1380,2018,IDN,24.75,18.5,27.5,970,Epilepsy,Indonesia,BTSX,ALLAges,268000000,695.33,0.26,253207.0,94.48
1381,2018,IDN,24.75,18.5,27.5,320,Rabies,Indonesia,BTSX,ALLAges,268000000,628.58,0.23,32597.39,12.16
1382,2018,IDN,24.75,18.5,27.5,860,Alcohol use disorders,Indonesia,BTSX,ALLAges,268000000,579.7,0.22,191873.4,71.59
1383,2018,IDN,24.75,18.5,27.5,1320,Gynecological diseases,Indonesia,BTSX,ALLAges,268000000,553.09,0.21,696066.0,259.73
1384,2018,IDN,24.75,18.5,27.5,200,Acute hepatitis C,Indonesia,BTSX,ALLAges,268000000,554.1,0.21,20516.55,7.66
1385,2018,IDN,24.75,18.5,27.5,811,Thalassaemias,Indonesia,BTSX,ALLAges,268000000,508.41,0.19,163788.4,61.12
1386,2018,IDN,24.75,18.5,27.5,1350,Rheumatoid arthritis,Indonesia,BTSX,ALLAges,268000000,404.64,0.15,37829.63,14.12
1387,2018,IDN,24.75,18.5,27.5,742,Testicular cancer,Indonesia,BTSX,ALLAges,268000000,294.47,0.11,11102.04,4.14
1388,2018,IDN,24.75,18.5,27.5,980,Multiple sclerosis,Indonesia,BTSX,ALLAges,268000000,241.79,0.09,10153.59,3.79
1389,2018,IDN,24.75,18.5,27.5,1630,Collective violence and legal intervention,Indonesia,BTSX,ALLAges,268000000,194.46,0.07,30567.79,11.41
1390,2018,IDN,24.75,18.5,27.5,755,Mesothelioma,Indonesia,BTSX,ALLAges,268000000,178.2,0.07,6544.24,2.44
1391,2018,IDN,24.75,18.5,27.5,205,Acute hepatitis E,Indonesia,BTSX,ALLAges,268000000,183.23,0.07,8590.51,3.21
1392,2018,IDN,24.75,18.5,27.5,295,Echinococcosis,Indonesia,BTSX,ALLAges,268000000,200.24,0.07,8139.63,3.04
1393,2018,IDN,24.75,18.5,27.5,1241,Gastritis and duodenitis,Indonesia,BTSX,ALLAges,268000000,122.17,0.05,61704.37,23.02
1394,2018,IDN,24.75,18.5,27.5,400,Upper respiratory infections,Indonesia,BTSX,ALLAges,268000000,76.97,0.03,254320.8,94.9
1395,2018,IDN,24.75,18.5,27.5,70,Gonorrhoea,Indonesia,BTSX,ALLAges,268000000,49.38,0.02,8328.15,3.11
1396,2018,IDN,24.75,18.5,27.5,60,Chlamydia,Indonesia,BTSX,ALLAges,268000000,14.84,0.01,10773.27,4.02
1397,2018,IDN,24.75,18.5,27.5,140,Diphtheria,Indonesia,BTSX,ALLAges,268000000,17.0,0.01,1150.01,0.43
1398,2018,IDN,24.75,18.5,27.5,340,Ascariasis,Indonesia,BTSX,ALLAges,268000000,28.2,0.01,21717.58,8.1
1399,2018,IDN,24.75,18.5,27.5,350,Trichuriasis,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,9037.19,3.37
1400,2018,IDN,24.75,18.5,27.5,360,Hookworm disease,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,29944.04,11.17
1401,2018,IDN,24.75,18.5,27.5,362,Food-bourne trematodes,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,0.0,0.0
1402,2018,IDN,24.75,18.5,27.5,365,Leprosy,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,1227.3,0.46
1403,2018,IDN,24.75,18.5,27.5,410,Otitis media,Indonesia,BTSX,ALLAges,268000000,2.55,0.0,83420.62,31.13
1404,2018,IDN,24.75,18.5,27.5,310,Trachoma,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,0.0,0.0
1405,2018,IDN,24.75,18.5,27.5,315,Yellow fever,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,0.0,0.0
1406,2018,IDN,24.75,18.5,27.5,80,Trichomoniasis,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,9927.24,3.7
1407,2018,IDN,24.75,18.5,27.5,85,Genital herpes,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,8991.77,3.36
1408,2018,IDN,24.75,18.5,27.5,230,African trypanosomiasis,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,0.0,0.0
1409,2018,IDN,24.75,18.5,27.5,240,Chagas disease,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,0.0,0.0
1410,2018,IDN,24.75,18.5,27.5,250,Schistosomiasis,Indonesia,BTSX,ALLAges,268000000,10.23,0.0,506.6,0.19
1411,2018,IDN,24.75,18.5,27.5,260,Leishmaniasis,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,0.0,0.0
1412,2018,IDN,24.75,18.5,27.5,270,Lymphatic filariasis,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,133649.9,49.87
1413,2018,IDN,24.75,18.5,27.5,280,Onchocerciasis,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,0.0,0.0
1414,2018,IDN,24.75,18.5,27.5,285,Cysticercosis,Indonesia,BTSX,ALLAges,268000000,6.72,0.0,469.82,0.18
1415,2018,IDN,24.75,18.5,27.5,812,Sickle cell disorders and trait,Indonesia,BTSX,ALLAges,268000000,2.38,0.0,7959.74,2.97
1416,2018,IDN,24.75,18.5,27.5,830,Depressive disorders,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,948598.6,353.95
1417,2018,IDN,24.75,18.5,27.5,840,Bipolar disorder,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,198966.7,74.24
1418,2018,IDN,24.75,18.5,27.5,850,Schizophrenia,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,538330.3,200.87
1419,2018,IDN,24.75,18.5,27.5,880,Anxiety disorders,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,929070.5,346.67
1420,2018,IDN,24.75,18.5,27.5,890,Eating disorders,Indonesia,BTSX,ALLAges,268000000,4.91,0.0,66850.35,24.94
1421,2018,IDN,24.75,18.5,27.5,900,Autism and Asperger syndrome,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,127628.4,47.62
1422,2018,IDN,24.75,18.5,27.5,910,Childhood behavioural disorders,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,220242.2,82.18
1423,2018,IDN,24.75,18.5,27.5,920,Idiopathic intellectual disability,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,209204.1,78.06
1424,2018,IDN,24.75,18.5,27.5,560,Iodine deficiency,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,11301.18,4.22
1425,2018,IDN,24.75,18.5,27.5,570,Vitamin A deficiency,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,46510.56,17.35
1426,2018,IDN,24.75,18.5,27.5,580,Iron-deficiency anaemia,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,787057.5,293.68
1427,2018,IDN,24.75,18.5,27.5,1280,Benign prostatic hyperplasia,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,71125.22,26.54
1428,2018,IDN,24.75,18.5,27.5,1360,Osteoarthritis,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,330875.0,123.46
1429,2018,IDN,24.75,18.5,27.5,1370,Gout,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,51627.92,19.26
1430,2018,IDN,24.75,18.5,27.5,1380,Back and neck pain,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,1996759.0,745.06
1431,2018,IDN,24.75,18.5,27.5,1310,Infertility,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,288900.6,107.8
1432,2018,IDN,24.75,18.5,27.5,990,Migraine,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,1082969.0,404.09
1433,2018,IDN,24.75,18.5,27.5,1000,Non-migraine headache,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,148854.1,55.54
1434,2018,IDN,24.75,18.5,27.5,1030,Glaucoma,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,56707.62,21.16
1435,2018,IDN,24.75,18.5,27.5,1040,Cataracts,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,880067.8,328.38
1436,2018,IDN,24.75,18.5,27.5,1050,Uncorrected refractive errors,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,711154.6,265.36
1437,2018,IDN,24.75,18.5,27.5,1060,Macular degeneration,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,42282.1,15.78
1438,2018,IDN,24.75,18.5,27.5,1070,Other vision loss,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,457388.8,170.67
1439,2018,IDN,24.75,18.5,27.5,1080,Other hearing loss,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,1345135.0,501.92
1440,2018,IDN,24.75,18.5,27.5,1470,Oral conditions,Indonesia,BTSX,ALLAges,268000000,0.0,0.0,748437.4,279.27
1441,2018,IND,113.6923076923077,76.0,25.75,1130,Ischaemic heart disease,India,BTSX,ALLAges,1350000000,1487183.0,110.16,37600000.0,2785.19
1442,2018,IND,113.6923076923077,76.0,25.75,1180,Chronic obstructive pulmonary disease,India,BTSX,ALLAges,1350000000,868788.6,64.35,21000000.0,1555.56
1443,2018,IND,113.6923076923077,76.0,25.75,110,Diarrhoeal diseases,India,BTSX,ALLAges,1350000000,687417.5,50.92,24400000.0,1807.41
1444,2018,IND,113.6923076923077,76.0,25.75,1140,Stroke,India,BTSX,ALLAges,1350000000,682093.5,50.53,17500000.0,1296.3
1445,2018,IND,113.6923076923077,76.0,25.75,490,Neonatal conditions,India,BTSX,ALLAges,1350000000,454517.9,33.67,45100000.0,3340.74
1446,2018,IND,113.6923076923077,76.0,25.75,30,Tuberculosis,India,BTSX,ALLAges,1350000000,439556.6,32.56,25000000.0,1851.85
1447,2018,IND,113.6923076923077,76.0,25.75,390,Lower respiratory infections,India,BTSX,ALLAges,1350000000,392784.8,29.1,16000000.0,1185.19
1448,2018,IND,113.6923076923077,76.0,25.75,1230,Cirrhosis of the liver,India,BTSX,ALLAges,1350000000,263986.6,19.55,9491574.0,703.08
1449,2018,IND,113.6923076923077,76.0,25.75,800,Diabetes mellitus,India,BTSX,ALLAges,1350000000,263637.7,19.53,12200000.0,903.7
1450,2018,IND,113.6923076923077,76.0,25.75,1550,Falls,India,BTSX,ALLAges,1350000000,219625.2,16.27,9230089.0,683.71
1451,2018,IND,113.6923076923077,76.0,25.75,1270,Kidney diseases,India,BTSX,ALLAges,1350000000,216964.0,16.07,7542690.0,558.72
1452,2018,IND,113.6923076923077,76.0,25.75,1530,Road injury,India,BTSX,ALLAges,1350000000,210086.4,15.56,15400000.0,1140.74
1453,2018,IND,113.6923076923077,76.0,25.75,1190,Asthma,India,BTSX,ALLAges,1350000000,196885.1,14.58,5911975.0,437.92
1454,2018,IND,113.6923076923077,76.0,25.75,1610,Self-harm,India,BTSX,ALLAges,1350000000,169773.9,12.58,8908355.0,659.88
1455,2018,IND,113.6923076923077,76.0,25.75,620,Mouth and oropharynx cancers,India,BTSX,ALLAges,1350000000,129851.4,9.62,3997843.0,296.14
1456,2018,IND,113.6923076923077,76.0,25.75,1110,Rheumatic heart disease,India,BTSX,ALLAges,1350000000,126371.3,9.36,4527199.0,335.35
1457,2018,IND,113.6923076923077,76.0,25.75,950,Alzheimer disease and other dementias,India,BTSX,ALLAges,1350000000,122430.0,9.07,2193629.0,162.49
1458,2018,IND,113.6923076923077,76.0,25.75,1120,Hypertensive heart disease,India,BTSX,ALLAges,1350000000,106113.1,7.86,2248373.0,166.55
1459,2018,IND,113.6923076923077,76.0,25.75,1400,Congenital anomalies,India,BTSX,ALLAges,1350000000,86816.83,6.43,8336697.0,617.53
1460,2018,IND,113.6923076923077,76.0,25.75,680,"Trachea, bronchus, lung cancers",India,BTSX,ALLAges,1350000000,84499.51,6.26,2260008.0,167.41
1461,2018,IND,113.6923076923077,76.0,25.75,700,Breast cancer,India,BTSX,ALLAges,1350000000,80213.34,5.94,2694047.0,199.56
1462,2018,IND,113.6923076923077,76.0,25.75,640,Stomach cancer,India,BTSX,ALLAges,1350000000,79626.75,5.9,2341646.0,173.46
1463,2018,IND,113.6923076923077,76.0,25.75,650,Colon and rectum cancers,India,BTSX,ALLAges,1350000000,73855.85,5.47,1954401.0,144.77
1464,2018,IND,113.6923076923077,76.0,25.75,1220,Peptic ulcer disease,India,BTSX,ALLAges,1350000000,68137.69,5.05,1930328.0,142.99
1465,2018,IND,113.6923076923077,76.0,25.75,100,HIV/AIDS,India,BTSX,ALLAges,1350000000,56638.51,4.2,2882073.0,213.49
1466,2018,IND,113.6923076923077,76.0,25.75,1620,Interpersonal violence,India,BTSX,ALLAges,1350000000,51979.0,3.85,3550884.0,263.03
1467,2018,IND,113.6923076923077,76.0,25.75,1242,Paralytic ileus and intestinal obstruction,India,BTSX,ALLAges,1350000000,50055.04,3.71,1682798.0,124.65
1468,2018,IND,113.6923076923077,76.0,25.75,1570,Drowning,India,BTSX,ALLAges,1350000000,48645.5,3.6,2744842.0,203.32
1469,2018,IND,113.6923076923077,76.0,25.75,180,Encephalitis,India,BTSX,ALLAges,1350000000,47140.17,3.49,2187781.0,162.06
1470,2018,IND,113.6923076923077,76.0,25.75,710,Cervix uteri cancer,India,BTSX,ALLAges,1350000000,44671.39,3.31,1581812.0,117.17
1471,2018,IND,113.6923076923077,76.0,25.75,960,Parkinson disease,India,BTSX,ALLAges,1350000000,42105.82,3.12,770446.1,57.07
1472,2018,IND,113.6923076923077,76.0,25.75,760,"Lymphomas, multiple myeloma",India,BTSX,ALLAges,1350000000,38672.51,2.86,1289418.0,95.51
1473,2018,IND,113.6923076923077,76.0,25.75,630,Oesophagus cancer,India,BTSX,ALLAges,1350000000,37709.97,2.79,1069393.0,79.21
1474,2018,IND,113.6923076923077,76.0,25.75,170,Meningitis,India,BTSX,ALLAges,1350000000,34408.04,2.55,2224715.0,164.79
1475,2018,IND,113.6923076923077,76.0,25.75,770,Leukaemia,India,BTSX,ALLAges,1350000000,32594.33,2.41,1301254.0,96.39
1476,2018,IND,113.6923076923077,76.0,25.75,670,Pancreas cancer,India,BTSX,ALLAges,1350000000,30944.45,2.29,785416.7,58.18
1477,2018,IND,113.6923076923077,76.0,25.75,740,Prostate cancer,India,BTSX,ALLAges,1350000000,29787.98,2.21,553201.1,40.98
1478,2018,IND,113.6923076923077,76.0,25.75,970,Epilepsy,India,BTSX,ALLAges,1350000000,29756.76,2.2,2706378.0,200.47
1479,2018,IND,113.6923076923077,76.0,25.75,660,Liver cancer,India,BTSX,ALLAges,1350000000,29599.25,2.19,851038.4,63.04
1480,2018,IND,113.6923076923077,76.0,25.75,753,Larynx cancer,India,BTSX,ALLAges,1350000000,29408.39,2.18,866196.9,64.16
1481,2018,IND,113.6923076923077,76.0,25.75,420,Maternal conditions,India,BTSX,ALLAges,1350000000,28019.9,2.08,2011250.0,148.98
1482,2018,IND,113.6923076923077,76.0,25.75,150,Measles,India,BTSX,ALLAges,1350000000,27734.57,2.05,2413649.0,178.79
1483,2018,IND,113.6923076923077,76.0,25.75,752,Gallbladder and biliary tract cancer,India,BTSX,ALLAges,1350000000,26467.69,1.96,691080.1,51.19
1484,2018,IND,113.6923076923077,76.0,25.75,751,Brain and nervous system cancers,India,BTSX,ALLAges,1350000000,23180.94,1.72,1018259.0,75.43
1485,2018,IND,113.6923076923077,76.0,25.75,1560,"Fire, heat and hot substances",India,BTSX,ALLAges,1350000000,22830.87,1.69,1408761.0,104.35
1486,2018,IND,113.6923076923077,76.0,25.75,860,Alcohol use disorders,India,BTSX,ALLAges,1350000000,22465.45,1.66,2934615.0,217.38
1487,2018,IND,113.6923076923077,76.0,25.75,730,Ovary cancer,India,BTSX,ALLAges,1350000000,21004.69,1.56,644698.7,47.76
1488,2018,IND,113.6923076923077,76.0,25.75,1248,Pancreatitis,India,BTSX,ALLAges,1350000000,19773.05,1.46,695009.1,51.48
1489,2018,IND,113.6923076923077,76.0,25.75,1330,Skin diseases,India,BTSX,ALLAges,1350000000,17433.48,1.29,3607130.0,267.19
1490,2018,IND,113.6923076923077,76.0,25.75,300,Dengue,India,BTSX,ALLAges,1350000000,17095.2,1.27,933874.4,69.18
1491,2018,IND,113.6923076923077,76.0,25.75,1575,Exposure to mechanical forces,India,BTSX,ALLAges,1350000000,16294.44,1.21,1162254.0,86.09
1492,2018,IND,113.6923076923077,76.0,25.75,186,Acute hepatitis A,India,BTSX,ALLAges,1350000000,14736.67,1.09,939892.6,69.62
1493,2018,IND,113.6923076923077,76.0,25.75,750,Bladder cancer,India,BTSX,ALLAges,1350000000,13541.53,1.0,305657.6,22.64
1494,2018,IND,113.6923076923077,76.0,25.75,1150,"Cardiomyopathy, myocarditis, endocarditis",India,BTSX,ALLAges,1350000000,12277.46,0.91,385342.5,28.54
1495,2018,IND,113.6923076923077,76.0,25.75,1350,Rheumatoid arthritis,India,BTSX,ALLAges,1350000000,11497.17,0.85,585873.6,43.4
1496,2018,IND,113.6923076923077,76.0,25.75,1240,Appendicitis,India,BTSX,ALLAges,1350000000,11274.98,0.84,460003.4,34.07
1497,2018,IND,113.6923076923077,76.0,25.75,870,Drug use disorders,India,BTSX,ALLAges,1350000000,11333.03,0.84,1594587.0,118.12
1498,2018,IND,113.6923076923077,76.0,25.75,130,Whooping cough,India,BTSX,ALLAges,1350000000,10813.73,0.8,958555.6,71.0
1499,2018,IND,113.6923076923077,76.0,25.75,220,Malaria,India,BTSX,ALLAges,1350000000,9618.0,0.71,711674.7,52.72
1500,2018,IND,113.6923076923077,76.0,25.75,550,Protein-energy malnutrition,India,BTSX,ALLAges,1350000000,9189.63,0.68,2077942.0,153.92
1501,2018,IND,113.6923076923077,76.0,25.75,745,Kidney cancer,India,BTSX,ALLAges,1350000000,8148.38,0.6,241796.9,17.91
1502,2018,IND,113.6923076923077,76.0,25.75,190,Acute hepatitis B,India,BTSX,ALLAges,1350000000,8105.53,0.6,449005.2,33.26
1503,2018,IND,113.6923076923077,76.0,25.75,1246,Gallbladder and biliary diseases,India,BTSX,ALLAges,1350000000,7426.2,0.55,716344.8,53.06
1504,2018,IND,113.6923076923077,76.0,25.75,160,Tetanus,India,BTSX,ALLAges,1350000000,7328.48,0.54,519766.2,38.5
1505,2018,IND,113.6923076923077,76.0,25.75,320,Rabies,India,BTSX,ALLAges,1350000000,6793.24,0.5,336698.7,24.94
1506,2018,IND,113.6923076923077,76.0,25.75,754,Thyroid cancer,India,BTSX,ALLAges,1350000000,6713.55,0.5,213187.5,15.79
1507,2018,IND,113.6923076923077,76.0,25.75,720,Corpus uteri cancer,India,BTSX,ALLAges,1350000000,6604.79,0.49,178273.7,13.21
1508,2018,IND,113.6923076923077,76.0,25.75,690,Melanoma and other skin cancers,India,BTSX,ALLAges,1350000000,4891.05,0.36,127650.4,9.46
1509,2018,IND,113.6923076923077,76.0,25.75,1244,Inflammatory bowel disease,India,BTSX,ALLAges,1350000000,4052.29,0.3,160612.2,11.9
1510,2018,IND,113.6923076923077,76.0,25.75,1241,Gastritis and duodenitis,India,BTSX,ALLAges,1350000000,3464.25,0.26,524485.2,38.85
1511,2018,IND,113.6923076923077,76.0,25.75,1540,Poisonings,India,BTSX,ALLAges,1350000000,3543.31,0.26,245043.6,18.15
1512,2018,IND,113.6923076923077,76.0,25.75,1320,Gynecological diseases,India,BTSX,ALLAges,1350000000,3522.31,0.26,5156509.0,381.96
1513,2018,IND,113.6923076923077,76.0,25.75,1505,Sudden infant death syndrome,India,BTSX,ALLAges,1350000000,2821.68,0.21,252708.4,18.72
1514,2018,IND,113.6923076923077,76.0,25.75,812,Sickle cell disorders and trait,India,BTSX,ALLAges,1350000000,2593.63,0.19,1408717.0,104.35
1515,2018,IND,113.6923076923077,76.0,25.75,755,Mesothelioma,India,BTSX,ALLAges,1350000000,2314.4,0.17,67183.81,4.98
1516,2018,IND,113.6923076923077,76.0,25.75,1630,Collective violence and legal intervention,India,BTSX,ALLAges,1350000000,2324.28,0.17,245662.7,18.2
1517,2018,IND,113.6923076923077,76.0,25.75,980,Multiple sclerosis,India,BTSX,ALLAges,1350000000,2249.05,0.17,111167.1,8.23
1518,2018,IND,113.6923076923077,76.0,25.75,50,Syphilis,India,BTSX,ALLAges,1350000000,1876.62,0.14,154159.9,11.42
1519,2018,IND,113.6923076923077,76.0,25.75,1290,Urolithiasis,India,BTSX,ALLAges,1350000000,1705.03,0.13,110671.2,8.2
1520,2018,IND,113.6923076923077,76.0,25.75,742,Testicular cancer,India,BTSX,ALLAges,1350000000,1671.5,0.12,90644.81,6.71
1521,2018,IND,113.6923076923077,76.0,25.75,200,Acute hepatitis C,India,BTSX,ALLAges,1350000000,1376.18,0.1,72081.43,5.34
1522,2018,IND,113.6923076923077,76.0,25.75,1580,Natural disasters,India,BTSX,ALLAges,1350000000,1319.33,0.1,134499.5,9.96
1523,2018,IND,113.6923076923077,76.0,25.75,70,Gonorrhoea,India,BTSX,ALLAges,1350000000,1127.08,0.08,77565.88,5.75
1524,2018,IND,113.6923076923077,76.0,25.75,260,Leishmaniasis,India,BTSX,ALLAges,1350000000,997.8,0.07,64298.37,4.76
1525,2018,IND,113.6923076923077,76.0,25.75,205,Acute hepatitis E,India,BTSX,ALLAges,1350000000,645.69,0.05,47099.43,3.49
1526,2018,IND,113.6923076923077,76.0,25.75,400,Upper respiratory infections,India,BTSX,ALLAges,1350000000,592.49,0.04,920979.8,68.22
1527,2018,IND,113.6923076923077,76.0,25.75,295,Echinococcosis,India,BTSX,ALLAges,1350000000,459.86,0.03,26918.5,1.99
1528,2018,IND,113.6923076923077,76.0,25.75,60,Chlamydia,India,BTSX,ALLAges,1350000000,375.69,0.03,63846.67,4.73
1529,2018,IND,113.6923076923077,76.0,25.75,811,Thalassaemias,India,BTSX,ALLAges,1350000000,339.54,0.03,1318846.0,97.69
1530,2018,IND,113.6923076923077,76.0,25.75,140,Diphtheria,India,BTSX,ALLAges,1350000000,74.6,0.01,5093.07,0.38
1531,2018,IND,113.6923076923077,76.0,25.75,410,Otitis media,India,BTSX,ALLAges,1350000000,68.4,0.01,582879.8,43.18
1532,2018,IND,113.6923076923077,76.0,25.75,340,Ascariasis,India,BTSX,ALLAges,1350000000,129.06,0.01,152616.6,11.3
1533,2018,IND,113.6923076923077,76.0,25.75,350,Trichuriasis,India,BTSX,ALLAges,1350000000,0.0,0.0,33822.17,2.51
1534,2018,IND,113.6923076923077,76.0,25.75,360,Hookworm disease,India,BTSX,ALLAges,1350000000,0.0,0.0,166749.1,12.35
1535,2018,IND,113.6923076923077,76.0,25.75,362,Food-bourne trematodes,India,BTSX,ALLAges,1350000000,0.0,0.0,0.0,0.0
1536,2018,IND,113.6923076923077,76.0,25.75,365,Leprosy,India,BTSX,ALLAges,1350000000,0.0,0.0,16419.14,1.22
1537,2018,IND,113.6923076923077,76.0,25.75,270,Lymphatic filariasis,India,BTSX,ALLAges,1350000000,0.0,0.0,801092.8,59.34
1538,2018,IND,113.6923076923077,76.0,25.75,280,Onchocerciasis,India,BTSX,ALLAges,1350000000,0.0,0.0,0.0,0.0
1539,2018,IND,113.6923076923077,76.0,25.75,285,Cysticercosis,India,BTSX,ALLAges,1350000000,58.63,0.0,98215.96,7.28
1540,2018,IND,113.6923076923077,76.0,25.75,310,Trachoma,India,BTSX,ALLAges,1350000000,0.0,0.0,50890.54,3.77
1541,2018,IND,113.6923076923077,76.0,25.75,315,Yellow fever,India,BTSX,ALLAges,1350000000,0.0,0.0,0.0,0.0
1542,2018,IND,113.6923076923077,76.0,25.75,80,Trichomoniasis,India,BTSX,ALLAges,1350000000,0.0,0.0,29046.76,2.15
1543,2018,IND,113.6923076923077,76.0,25.75,85,Genital herpes,India,BTSX,ALLAges,1350000000,0.0,0.0,26067.61,1.93
1544,2018,IND,113.6923076923077,76.0,25.75,230,African trypanosomiasis,India,BTSX,ALLAges,1350000000,0.0,0.0,0.0,0.0
1545,2018,IND,113.6923076923077,76.0,25.75,240,Chagas disease,India,BTSX,ALLAges,1350000000,0.0,0.0,0.0,0.0
1546,2018,IND,113.6923076923077,76.0,25.75,250,Schistosomiasis,India,BTSX,ALLAges,1350000000,0.0,0.0,0.0,0.0
1547,2018,IND,113.6923076923077,76.0,25.75,560,Iodine deficiency,India,BTSX,ALLAges,1350000000,0.0,0.0,1094802.0,81.1
1548,2018,IND,113.6923076923077,76.0,25.75,570,Vitamin A deficiency,India,BTSX,ALLAges,1350000000,0.0,0.0,300466.0,22.26
1549,2018,IND,113.6923076923077,76.0,25.75,580,Iron-deficiency anaemia,India,BTSX,ALLAges,1350000000,0.0,0.0,11500000.0,851.85
1550,2018,IND,113.6923076923077,76.0,25.75,830,Depressive disorders,India,BTSX,ALLAges,1350000000,0.0,0.0,8318430.0,616.18
1551,2018,IND,113.6923076923077,76.0,25.75,840,Bipolar disorder,India,BTSX,ALLAges,1350000000,0.0,0.0,1051275.0,77.87
