Code,Cause,Country,iso3,year,Sex,Age Group,Population,Deaths,Death rate,DALY,DALY rate per 100 000 population
1230,Cirrhosis of the liver,Indonesia,IDN,2019,BTSX,ALLAges,271000000,89583.01,33.06,2603393,960.66
1180,Chronic obstructive pulmonary disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,78284.85,28.89,2133009,787.09
110,Diarrhoeal diseases,Indonesia,IDN,2019,BTSX,ALLAges,271000000,63965.94,23.6,2174303,802.33
1120,Hypertensive heart disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,54903.87,20.26,1242857,458.62
390,Lower respiratory infections,Indonesia,IDN,2019,BTSX,ALLAges,271000000,52539,19.39,2103927,776.36
490,Neonatal conditions,Indonesia,IDN,2019,BTSX,ALLAges,271000000,45434.5,16.77,4633440,1709.76
1270,Kidney diseases,Indonesia,IDN,2019,BTSX,ALLAges,271000000,43038.85,15.88,1622385,598.67
100,HIV/AIDS,Indonesia,IDN,2019,BTSX,ALLAges,271000000,34320.51,12.66,2038139,752.08
1530,Road injury,Indonesia,IDN,2019,BTSX,ALLAges,271000000,30667.84,11.32,1965947,725.44
680,"Trachea, bronchus, lung cancers",Indonesia,IDN,2019,BTSX,ALLAges,271000000,28632.78,10.57,799445.1,295
1190,Asthma,Indonesia,IDN,2019,BTSX,ALLAges,271000000,27634.76,10.2,1053601,388.78
950,Alzheimer disease and other dementias,Indonesia,IDN,2019,BTSX,ALLAges,271000000,27053.73,9.98,542005,200
700,Breast cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,24159.59,8.91,834663.5,307.99
550,Protein-energy malnutrition,Indonesia,IDN,2019,BTSX,ALLAges,271000000,19978.08,7.37,708073.7,261.28
660,Liver cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,19721.06,7.28,556124.8,205.21
710,Cervix uteri cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,19306.46,7.12,608562.8,224.56
1550,Falls,Indonesia,IDN,2019,BTSX,ALLAges,271000000,18404.24,6.79,912582.9,336.75
650,Colon and rectum cancers,Indonesia,IDN,2019,BTSX,ALLAges,271000000,18063.71,6.67,509994.5,188.19
620,Mouth and oropharynx cancers,Indonesia,IDN,2019,BTSX,ALLAges,271000000,16079.56,5.93,528701.4,195.09
1400,Congenital anomalies,Indonesia,IDN,2019,BTSX,ALLAges,271000000,14899.64,5.5,1539591,568.11
1242,Paralytic ileus and intestinal obstruction,Indonesia,IDN,2019,BTSX,ALLAges,271000000,13358.73,4.93,370420.8,136.69
770,Leukaemia,Indonesia,IDN,2019,BTSX,ALLAges,271000000,11718.89,4.32,525457.1,193.9
1620,Interpersonal violence,Indonesia,IDN,2019,BTSX,ALLAges,271000000,11606.33,4.28,699657.3,258.18
760,"Lymphomas, multiple myeloma",Indonesia,IDN,2019,BTSX,ALLAges,271000000,11250.61,4.15,355103.4,131.03
1150,"Cardiomyopathy, myocarditis, endocarditis",Indonesia,IDN,2019,BTSX,ALLAges,271000000,9548.08,3.52,259101.1,95.61
730,Ovary cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,8499.03,3.14,268329,99.01
960,Parkinson disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,8492.07,3.13,160636.2,59.28
300,Dengue,Indonesia,IDN,2019,BTSX,ALLAges,271000000,7938.44,2.93,478931.5,176.73
1610,Self-harm,Indonesia,IDN,2019,BTSX,ALLAges,271000000,6543.57,2.41,307407,113.43
1246,Gallbladder and biliary diseases,Indonesia,IDN,2019,BTSX,ALLAges,271000000,6456.94,2.38,198113.8,73.1
420,Maternal conditions,Indonesia,IDN,2019,BTSX,ALLAges,271000000,6213.65,2.29,370589.4,136.75
740,Prostate cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,5706.58,2.11,109304.3,40.33
670,Pancreas cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,5410.12,2,145426.5,53.66
1570,Drowning,Indonesia,IDN,2019,BTSX,ALLAges,271000000,4517.77,1.67,291253,107.47
751,Brain and nervous system cancers,Indonesia,IDN,2019,BTSX,ALLAges,271000000,4477.6,1.65,180565.5,66.63
690,Melanoma and other skin cancers,Indonesia,IDN,2019,BTSX,ALLAges,271000000,3756.3,1.39,109534.5,40.42
1330,Skin diseases,Indonesia,IDN,2019,BTSX,ALLAges,271000000,3733.55,1.38,891832.3,329.09
750,Bladder cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,3719.93,1.37,91169.64,33.64
1248,Pancreatitis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,3476.51,1.28,101742.2,37.54
170,Meningitis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,3139.96,1.16,194893.5,71.92
190,Acute hepatitis B,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2853.04,1.05,105372.7,38.88
640,Stomach cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2820.71,1.04,80002.01,29.52
160,Tetanus,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2742.1,1.01,99368.67,36.67
720,Corpus uteri cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2624.81,0.97,70642.39,26.07
754,Thyroid cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2377.93,0.88,53788.51,19.85
130,Whooping cough,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2200.49,0.81,196989.4,72.69
50,Syphilis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2166.42,0.8,192241.2,70.94
1220,Peptic ulcer disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2173.65,0.8,46723.6,17.24
1575,Exposure to mechanical forces,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1995.36,0.74,242655.1,89.54
186,Acute hepatitis A,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1703.12,0.63,68225.48,25.18
753,Larynx cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1686.36,0.62,50084.81,18.48
180,Encephalitis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1548.82,0.57,85713.19,31.63
1560,"Fire, heat and hot substances",Indonesia,IDN,2019,BTSX,ALLAges,271000000,1388.09,0.51,144868.7,53.46
745,Kidney cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1329.6,0.49,49343.79,18.21
1110,Rheumatic heart disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1250.85,0.46,60390.52,22.28
752,Gallbladder and biliary tract cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1156.81,0.43,29806.16,11
630,Oesophagus cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1175.33,0.43,34328.4,12.67
220,Malaria,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1156.13,0.43,76737.81,28.32
1240,Appendicitis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,1108.65,0.41,43680.62,16.12
1244,Inflammatory bowel disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,962.88,0.36,24826.07,9.16
870,Drug use disorders,Indonesia,IDN,2019,BTSX,ALLAges,271000000,959.44,0.35,238401.5,87.97
1290,Urolithiasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,926.21,0.34,33482.48,12.36
1505,Sudden infant death syndrome,Indonesia,IDN,2019,BTSX,ALLAges,271000000,873.17,0.32,78196.32,28.85
1540,Poisonings,Indonesia,IDN,2019,BTSX,ALLAges,271000000,799.7,0.3,48889.43,18.04
970,Epilepsy,Indonesia,IDN,2019,BTSX,ALLAges,271000000,705.79,0.26,257495.5,95.02
1580,Natural disasters,Indonesia,IDN,2019,BTSX,ALLAges,271000000,647.54,0.24,97201.93,35.87
860,Alcohol use disorders,Indonesia,IDN,2019,BTSX,ALLAges,271000000,589.18,0.22,197640.4,72.93
320,Rabies,Indonesia,IDN,2019,BTSX,ALLAges,271000000,596.19,0.22,30445.74,11.23
1320,Gynecological diseases,Indonesia,IDN,2019,BTSX,ALLAges,271000000,556.75,0.21,701631.4,258.9
200,Acute hepatitis C,Indonesia,IDN,2019,BTSX,ALLAges,271000000,550.12,0.2,20245.77,7.47
811,Thalassaemias,Indonesia,IDN,2019,BTSX,ALLAges,271000000,543.07,0.2,166600.2,61.48
1350,Rheumatoid arthritis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,421.17,0.16,38870.9,14.34
742,Testicular cancer,Indonesia,IDN,2019,BTSX,ALLAges,271000000,305.19,0.11,11450.34,4.23
980,Multiple sclerosis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,249.51,0.09,10408.57,3.84
150,Measles,Indonesia,IDN,2019,BTSX,ALLAges,271000000,215.37,0.08,19863.9,7.33
205,Acute hepatitis E,Indonesia,IDN,2019,BTSX,ALLAges,271000000,184.66,0.07,8607.26,3.18
295,Echinococcosis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,185.47,0.07,7481.72,2.76
755,Mesothelioma,Indonesia,IDN,2019,BTSX,ALLAges,271000000,182.66,0.07,6680.42,2.47
1630,Collective violence and legal intervention,Indonesia,IDN,2019,BTSX,ALLAges,271000000,163.21,0.06,28254.4,10.43
1241,Gastritis and duodenitis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,124.05,0.05,62164.98,22.94
400,Upper respiratory infections,Indonesia,IDN,2019,BTSX,ALLAges,271000000,77.68,0.03,259869.3,95.89
70,Gonorrhoea,Indonesia,IDN,2019,BTSX,ALLAges,271000000,49.96,0.02,8339.3,3.08
60,Chlamydia,Indonesia,IDN,2019,BTSX,ALLAges,271000000,15.03,0.01,10878.35,4.01
140,Diphtheria,Indonesia,IDN,2019,BTSX,ALLAges,271000000,17.53,0.01,1191.66,0.44
340,Ascariasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,28.56,0.01,20792.16,7.67
350,Trichuriasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,8969.63,3.31
360,Hookworm disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,27889.97,10.29
362,Food-bourne trematodes,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,0,0
365,Leprosy,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,1210.11,0.45
410,Otitis media,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2.51,0,83585.21,30.84
310,Trachoma,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,0,0
315,Yellow fever,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,0,0
80,Trichomoniasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,10057.61,3.71
85,Genital herpes,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,9197.5,3.39
230,African trypanosomiasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,0,0
240,Chagas disease,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,0,0
250,Schistosomiasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,10.17,0,487.97,0.18
260,Leishmaniasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,0,0
270,Lymphatic filariasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,135578,50.03
280,Onchocerciasis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,0,0
285,Cysticercosis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,6.28,0,450.51,0.17
812,Sickle cell disorders and trait,Indonesia,IDN,2019,BTSX,ALLAges,271000000,2.51,0,7847.79,2.9
830,Depressive disorders,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,983594.3,362.95
840,Bipolar disorder,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,201935.1,74.51
850,Schizophrenia,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,548921.8,202.55
880,Anxiety disorders,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,943810.6,348.27
890,Eating disorders,Indonesia,IDN,2019,BTSX,ALLAges,271000000,5.02,0,67871.5,25.04
900,Autism and Asperger syndrome,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,128672.2,47.48
910,Childhood behavioural disorders,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,220564.9,81.39
920,Idiopathic intellectual disability,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,205537.2,75.84
560,Iodine deficiency,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,11015.67,4.06
570,Vitamin A deficiency,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,45868.27,16.93
580,Iron-deficiency anaemia,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,783064,288.95
1280,Benign prostatic hyperplasia,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,73886.79,27.26
1360,Osteoarthritis,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,344424.7,127.09
1370,Gout,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,53185.29,19.63
1380,Back and neck pain,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,2037648,751.9
1310,Infertility,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,320557.7,118.29
990,Migraine,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,1096398,404.57
1000,Non-migraine headache,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,151074.3,55.75
1030,Glaucoma,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,57836.88,21.34
1040,Cataracts,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,897918.5,331.34
1050,Uncorrected refractive errors,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,727071.1,268.29
1060,Macular degeneration,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,43936.14,16.21
1070,Other vision loss,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,464616.2,171.45
1080,Other hearing loss,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,1373347,506.77
1470,Oral conditions,Indonesia,IDN,2019,BTSX,ALLAges,271000000,0,0,764691.4,282.17
1130,Ischaemic heart disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,25771.39,122.72,550630.8,2622.05
800,Diabetes mellitus,SriLanka,LKA,2016,BTSX,ALLAges,21000000,11374.1,54.16,433060.5,2062.19
1180,Chronic obstructive pulmonary disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,8757.52,41.7,201042.2,957.34
1140,Stroke,SriLanka,LKA,2016,BTSX,ALLAges,21000000,6623.92,31.54,187998.5,895.23
950,Alzheimer disease and other dementias,SriLanka,LKA,2016,BTSX,ALLAges,21000000,6264.08,29.83,121370.9,577.96
1270,Kidney diseases,SriLanka,LKA,2016,BTSX,ALLAges,21000000,6034.1,28.73,178357.1,849.32
1190,Asthma,SriLanka,LKA,2016,BTSX,ALLAges,21000000,5933.84,28.26,127816.7,608.65
390,Lower respiratory infections,SriLanka,LKA,2016,BTSX,ALLAges,21000000,4446.41,21.17,110377,525.6
1610,Self-harm,SriLanka,LKA,2016,BTSX,ALLAges,21000000,3103.07,14.78,140220.6,667.72
1530,Road injury,SriLanka,LKA,2016,BTSX,ALLAges,21000000,3096,14.74,160963.9,766.49
620,Mouth and oropharynx cancers,SriLanka,LKA,2016,BTSX,ALLAges,21000000,2518.34,11.99,63033.22,300.16
680,"Trachea, bronchus, lung cancers",SriLanka,LKA,2016,BTSX,ALLAges,21000000,1554.73,7.4,41761.87,198.87
1230,Cirrhosis of the liver,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1374.54,6.55,44181.22,210.39
630,Oesophagus cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1346.65,6.41,34305.37,163.36
700,Breast cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1281.27,6.1,39173.39,186.54
490,Neonatal conditions,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1218.56,5.8,160872.7,766.06
1400,Congenital anomalies,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1159.28,5.52,110992.2,528.53
640,Stomach cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1139.01,5.42,27408.71,130.52
770,Leukaemia,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1076.69,5.13,38507.83,183.37
1120,Hypertensive heart disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1012.86,4.82,24214.42,115.31
751,Brain and nervous system cancers,SriLanka,LKA,2016,BTSX,ALLAges,21000000,957.9,4.56,32245.45,153.55
660,Liver cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,946.72,4.51,24069.52,114.62
1550,Falls,SriLanka,LKA,2016,BTSX,ALLAges,21000000,943.92,4.49,73176.77,348.46
30,Tuberculosis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,912.68,4.35,51509.04,245.28
760,"Lymphomas, multiple myeloma",SriLanka,LKA,2016,BTSX,ALLAges,21000000,909.61,4.33,25957.96,123.61
650,Colon and rectum cancers,SriLanka,LKA,2016,BTSX,ALLAges,21000000,796.89,3.79,20615.94,98.17
1570,Drowning,SriLanka,LKA,2016,BTSX,ALLAges,21000000,788.09,3.75,38728.24,184.42
710,Cervix uteri cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,686.01,3.27,17982.15,85.63
1620,Interpersonal violence,SriLanka,LKA,2016,BTSX,ALLAges,21000000,615.14,2.93,42772.53,203.68
753,Larynx cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,524.51,2.5,12466.68,59.37
110,Diarrhoeal diseases,SriLanka,LKA,2016,BTSX,ALLAges,21000000,487.73,2.32,33395.48,159.03
1150,"Cardiomyopathy, myocarditis, endocarditis",SriLanka,LKA,2016,BTSX,ALLAges,21000000,468.76,2.23,22536.05,107.31
740,Prostate cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,414.48,1.97,8597.97,40.94
580,Iron-deficiency anaemia,SriLanka,LKA,2016,BTSX,ALLAges,21000000,374.12,1.78,57736.25,274.93
750,Bladder cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,365.64,1.74,7903.03,37.63
970,Epilepsy,SriLanka,LKA,2016,BTSX,ALLAges,21000000,277.86,1.32,39727.54,189.18
745,Kidney cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,274.64,1.31,7164.03,34.11
1580,Natural disasters,SriLanka,LKA,2016,BTSX,ALLAges,21000000,269.81,1.28,25845.66,123.07
1330,Skin diseases,SriLanka,LKA,2016,BTSX,ALLAges,21000000,264.05,1.26,61213.87,291.49
730,Ovary cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,260.57,1.24,7948.57,37.85
1560,"Fire, heat and hot substances",SriLanka,LKA,2016,BTSX,ALLAges,21000000,242.68,1.16,16485.87,78.5
870,Drug use disorders,SriLanka,LKA,2016,BTSX,ALLAges,21000000,234.17,1.12,32359.56,154.09
1575,Exposure to mechanical forces,SriLanka,LKA,2016,BTSX,ALLAges,21000000,205.3,0.98,21563.58,102.68
754,Thyroid cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,188.86,0.9,4936.37,23.51
720,Corpus uteri cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,187.09,0.89,4850.51,23.1
670,Pancreas cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,186.43,0.89,4978.06,23.71
960,Parkinson disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,151.58,0.72,6135.81,29.22
752,Gallbladder and biliary tract cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,143.55,0.68,3610.13,17.19
300,Dengue,SriLanka,LKA,2016,BTSX,ALLAges,21000000,139.26,0.66,9958.85,47.42
1241,Gastritis and duodenitis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,137.98,0.66,8131.22,38.72
170,Meningitis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,136.15,0.65,7456.84,35.51
420,Maternal conditions,SriLanka,LKA,2016,BTSX,ALLAges,21000000,107.37,0.51,8230.43,39.19
1242,Paralytic ileus and intestinal obstruction,SriLanka,LKA,2016,BTSX,ALLAges,21000000,100.93,0.48,3636.48,17.32
1540,Poisonings,SriLanka,LKA,2016,BTSX,ALLAges,21000000,97.59,0.46,4363.96,20.78
1248,Pancreatitis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,87.62,0.42,3103.21,14.78
860,Alcohol use disorders,SriLanka,LKA,2016,BTSX,ALLAges,21000000,86.38,0.41,25986.83,123.75
186,Acute hepatitis A,SriLanka,LKA,2016,BTSX,ALLAges,21000000,79.57,0.38,2624.6,12.5
100,HIV/AIDS,SriLanka,LKA,2016,BTSX,ALLAges,21000000,67.29,0.32,3424.46,16.31
690,Melanoma and other skin cancers,SriLanka,LKA,2016,BTSX,ALLAges,21000000,52.08,0.25,1392.48,6.63
1110,Rheumatic heart disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,51.84,0.25,2525.07,12.02
1505,Sudden infant death syndrome,SriLanka,LKA,2016,BTSX,ALLAges,21000000,40.89,0.19,3661.45,17.44
550,Protein-energy malnutrition,SriLanka,LKA,2016,BTSX,ALLAges,21000000,37.91,0.18,22923.92,109.16
1220,Peptic ulcer disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,34.83,0.17,1321.75,6.29
160,Tetanus,SriLanka,LKA,2016,BTSX,ALLAges,21000000,30.99,0.15,2434.03,11.59
320,Rabies,SriLanka,LKA,2016,BTSX,ALLAges,21000000,21.64,0.1,882.03,4.2
742,Testicular cancer,SriLanka,LKA,2016,BTSX,ALLAges,21000000,21.88,0.1,723.39,3.44
1246,Gallbladder and biliary diseases,SriLanka,LKA,2016,BTSX,ALLAges,21000000,21.99,0.1,5292.28,25.2
130,Whooping cough,SriLanka,LKA,2016,BTSX,ALLAges,21000000,16.99,0.08,1606.92,7.65
50,Syphilis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,16.66,0.08,1490.41,7.1
811,Thalassaemias,SriLanka,LKA,2016,BTSX,ALLAges,21000000,14.46,0.07,5172.88,24.63
180,Encephalitis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,12.14,0.06,1967.28,9.37
1350,Rheumatoid arthritis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,10.45,0.05,3246.03,15.46
1630,Collective violence and legal intervention,SriLanka,LKA,2016,BTSX,ALLAges,21000000,8.65,0.04,50200.71,239.05
190,Acute hepatitis B,SriLanka,LKA,2016,BTSX,ALLAges,21000000,5.56,0.03,433.59,2.06
400,Upper respiratory infections,SriLanka,LKA,2016,BTSX,ALLAges,21000000,3.9,0.02,16840.19,80.19
755,Mesothelioma,SriLanka,LKA,2016,BTSX,ALLAges,21000000,4.14,0.02,152.28,0.73
365,Leprosy,SriLanka,LKA,2016,BTSX,ALLAges,21000000,5.03,0.02,184.44,0.88
1244,Inflammatory bowel disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,4.8,0.02,475.5,2.26
1240,Appendicitis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,5.13,0.02,712.96,3.4
850,Schizophrenia,SriLanka,LKA,2016,BTSX,ALLAges,21000000,4.62,0.02,43588.56,207.56
840,Bipolar disorder,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1.15,0.01,16177.45,77.04
980,Multiple sclerosis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,2.12,0.01,220.68,1.05
1030,Glaucoma,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1.55,0.01,3530.72,16.81
1360,Osteoarthritis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,3.03,0.01,33608.61,160.04
1280,Benign prostatic hyperplasia,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1.5,0.01,6939.44,33.04
1380,Back and neck pain,SriLanka,LKA,2016,BTSX,ALLAges,21000000,1.86,0.01,146508.4,697.66
1470,Oral conditions,SriLanka,LKA,2016,BTSX,ALLAges,21000000,2.69,0.01,49830.71,237.29
1290,Urolithiasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,885.9,4.22
1310,Infertility,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,8005.16,38.12
1320,Gynecological diseases,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,56372.86,268.44
1370,Gout,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,4612.17,21.96
1040,Cataracts,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,34033.73,162.07
1050,Uncorrected refractive errors,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,92725.92,441.55
1060,Macular degeneration,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,4425.03,21.07
1070,Other vision loss,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,22788.14,108.51
1080,Other hearing loss,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,127202.7,605.73
990,Migraine,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,82487.27,392.8
1000,Non-migraine headache,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,11270.02,53.67
812,Sickle cell disorders and trait,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0.12,0,455.51,2.17
830,Depressive disorders,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,97770.03,465.57
880,Anxiety disorders,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,83673.48,398.45
890,Eating disorders,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,4990.39,23.76
900,Autism and Asperger syndrome,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,10044.28,47.83
910,Childhood behavioural disorders,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,14622.33,69.63
920,Idiopathic intellectual disability,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,13319.15,63.42
410,Otitis media,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,5656.93,26.94
310,Trachoma,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
315,Yellow fever,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
560,Iodine deficiency,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,2233.4,10.64
570,Vitamin A deficiency,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,990.9,4.72
340,Ascariasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0.33,0,197.61,0.94
350,Trichuriasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,692.07,3.3
360,Hookworm disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0.32,0,1920.21,9.14
362,Food-bourne trematodes,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
200,Acute hepatitis C,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0.01,0,11.29,0.05
205,Acute hepatitis E,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0.83,0,86.98,0.41
220,Malaria,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
230,African trypanosomiasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
240,Chagas disease,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
250,Schistosomiasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
260,Leishmaniasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0.03,0,77.41,0.37
270,Lymphatic filariasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
280,Onchocerciasis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,0,0
285,Cysticercosis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0,0,617.8,2.94
295,Echinococcosis,SriLanka,LKA,2016,BTSX,ALLAges,21000000,0.19,0,30.07,0.14
